2023,128,6,33.7,12.8,24.4,41,9,21,2.68,29.43,0,30.6,19,24.6,22.1,21.5,21.7,1.9,1.1,226,53,7,9.8,8.2,7,.59,-.5
2023,129,6,34,14.6,25.2,42,10,20,2.82,29.14,0,31.1,20.2,25.5,22.5,22,22.2,2.3,1.4,220,49,8.1,10.7,8.3,7.6,.58,-.7
2023,130,6,26.3,14.1,20.2,47,11,26,1.82,27.36,0,28.4,20.9,24.3,22.7,22.3,22.5,2.9,2.1,260,41,10.9,7.4,7.5,6.8,.58,-.7
2023,131,6,31.4,11.1,22.2,49,11,24,2.29,29.12,0,30.3,19.2,24.6,22.6,22,22.3,1.4,.7,207,56,5.4,8.6,7.5,6,.57,-1
2023,132,6,35,16.1,25.4,41,9,22,2.82,29.05,0,31.6,20.8,26,22.8,22.3,22.5,1.9,.9,197,59,7,11.7,8.1,7.2,.64,.6
2023,133,6,36.6,17.6,27.8,39,8,19,3.28,29.06,0,32.4,22.4,27.2,23.3,22.8,23,2.5,1.3,223,54,12.5,12.6,8.8,8.3,.65,.9
2023,134,6,37.5,17.4,28.7,47,10,24,3.29,28.8,0,32.9,23,27.9,23.8,23.3,23.5,2.5,1.5,119,49,9.1,12.7,8.7,8.3,.88,5.1
2023,135,6,37.9,20.4,30.4,58,13,27,3.42,27.28,0,33.9,24.9,29.2,24.4,23.8,24,2.3,1.2,117,55,9.1,14,8.3,7.9,1.09,8.2
2023,136,6,38.7,22.7,30,83,11,31,3.25,27.73,1.8,35.5,26.2,30.2,25.2,24.4,24.7,2.7,.5,149,71,15.9,15.1,8.6,8.7,1.16,9.1
2023,137,6,37.3,19.5,29.1,87,15,41,2.78,25.64,0,33.8,25,29.1,25.4,24.9,25.1,2.2,.4,319,69,10.8,13.5,7.2,7.3,1.44,12.4
2023,138,6,36.6,21.1,28.4,68,15,40,2.6,26.09,0,34.4,25.5,30,25.8,25.2,25.4,3.5,999,999,999,14.2,14.1,8.1,8.6,1.41,12.1
2023,139,6,33.2,19.9,25.5,79,21,50,1.8,19.84,0,32.8,26,28.8,25.9,25.5,25.7,2.6,1.1,329,59,14.8,13.1,5.3,6.2,1.55,13.5
2023,140,6,35.5,17.3,26.9,71,10,39,2.47,28.09,0,34.6,24.8,29.5,25.9,25.4,25.6,1.6,.4,328,65,5.9,12.3,7.3,6.7,1.24,10.1
2023,141,6,37.7,17.2,29,64,9,29,3.16,28.94,0,35.5,25.4,30.2,26.2,25.7,25.9,1.9,.4,172,68,6.5,12.5,7.8,7.5,1.05,7.7
2023,142,6,37.6,21,30.1,42,8,21,3.6,29.73,0,36.3,26.5,31.3,26.7,26.2,26.4,2.3,1.1,205,57,6.7,14.2,8.8,8.3,.83,4.3
2023,143,6,38.1,16.9,29.5,42,5,16,3.74,30.28,0,35.9,26.3,31.1,27,26.6,26.8,2.5,1.8,200,43,8.8,12.5,9.4,8.7,.6,-.2
2023,144,6,36.7,18.8,29.1,43,8,18,3.52,30.14,0,35.5,26.3,30.7,27.2,26.8,27,2.9,2.1,188,41,9.3,13.2,9.7,9,.67,1.3
2023,145,6,37,15.4,28.3,51,6,17,3.47,30.73,0,35.4,25.8,30.5,27.4,26.9,27.1,2.9,2.1,189,42,8.4,11.7,9.8,9.1,.58,-.7
2023,146,6,35.7,18.7,27,47,6,20,3.08,30.38,0,34.9,25.9,30.3,27.4,26.9,27.2,3.1,1.7,204,53,8.5,12.9,9.7,9.1,.66,1.1
2023,147,6,35.5,17.5,26.4,37,8,20,2.99,30.37,0,35.7,25.4,30.4,27.5,26.9,27.2,1.9,.5,175,64,6.1,12.4,8.4,7.5,.64,.6
2023,148,6,37.4,18.5,28.3,34,5,17,3.48,30.67,0,35.9,25.8,30.7,27.6,27.1,27.3,2.7,1.4,195,55,7.7,13.1,9.5,9,.57,-1
2023,149,6,37.3,16.7,28.4,42,7,18,3.45,30.52,0,35.7,26.1,31,27.8,27.3,27.6,2.7,1.7,216,49,10.3,12.3,10,8.9,.64,.6
2023,150,6,36.7,16.2,28,52,7,20,3.31,30.44,0,35.7,26.2,31,28,27.5,27.7,2.7,2,194,41,9.4,12,9.7,8.8,.67,1.3
2023,151,6,32.9,15,25.3,37,9,21,2.72,29.51,0,34,25.8,29.9,28.1,27.5,27.8,3.6,2.7,206,39,11.5,10.7,9.8,8.9,.64,.6
2023,152,6,32.7,15.8,25.2,46,10,24,2.6,30.24,0,33.9,25.1,28.9,27.9,27.3,27.6,1.9,.6,161,65,6.6,11,8.3,7.1,.74,2.7
2023,153,6,34,18.2,26.5,42,10,25,2.79,29.91,0,29.2,22.2,25.9,27.9,26.8,27.3,1.7,1,191,49,6.1,12.5,8.1,7.1,.8,3.8
2023,154,6,37.4,19.3,29.3,47,10,23,3.38,30.03,0,30.2,21,25.6,26.8,25.9,26.3,2.1,1,224,57,5.9,13.5,8.7,8,.88,5.1
2023,155,6,39.4,21.6,31,30,8,17,3.97,30.29,0,34.9,22.5,28.5,26.3,25.8,26,2.3,.8,238,66,6,14.6,9.3,8.7,.71,2.1
